,full,no_csa,no_rpa,single_alpha,gbm,no_agents_all_alphas
2022-05-16,0.16235766494049914,0.3954319478081112,0.15908373388562233,0.004104171198104696,0.24033787116570007,0.007587308678218288
2022-05-17,0.0802138710460582,0.3922570233363841,0.08235247265390495,0.003543601780920176,0.15937446622450482,0.23676749516199708
2022-05-18,0.1595169271573097,0.39323062715096024,0.08103401730335724,0.005560740885196466,0.16018002760507707,0.31271528464693865
2022-05-19,0.38907708828567433,0.3915622152860656,0.08665876914876253,0.006527918852412315,0.23650246859631865,0.3201217959950136
2022-05-20,0.38966761714488835,0.3892206141481656,0.1598683755023496,0.00632458467108208,0.23563923991935548,0.3175816429350079
2022-05-23,0.23778257869628544,0.3907659767061514,0.16136448271332912,0.005971229964522234,0.3124775387326516,0.23484017571535576
2022-05-24,0.23520389518511128,0.3886079965667722,0.08251516811183712,0.004743548207441758,0.3916814089805948,0.3137601138306113
2022-05-25,0.23816760949491234,0.31794416071762094,0.16177277613832497,0.008313667907782901,0.24328512859256937,0.16372506267099354
2022-05-26,0.3892329009418442,0.38885785070867485,0.08474570630940982,0.006255704106555009,0.23478943195555319,0.2413964422850822
2022-05-27,0.24119440201584785,0.38942465746283605,0.007684568546494665,0.0075229005869900875,0.24342207428592774,0.08558217485193884
2022-05-31,0.3860779783154684,0.3878892668337591,0.16248986918872504,0.0035106887888407337,0.1572545190466464,0.31432022811664273
2022-06-01,0.31171862492473174,0.38781642972304164,0.15662500059410459,0.003939406572370144,0.3115457508817453,0.08207945505928782
2022-06-02,0.38720828987367367,0.4664434001677467,0.23711464851539674,0.003961540735156491,0.23458914584661067,0.23414535187959895
2022-06-03,0.39158725617617757,0.3918038603839422,0.16381811130535073,0.005189732629824521,0.23434060295580067,0.3123251470906567
2022-06-06,0.3123097929244155,0.3901919415305896,0.16136330136746313,0.004478100637236693,0.15926245487698587,0.15671097686525756
2022-06-07,0.30875695630977945,0.38723765033155255,0.08419516723949362,0.006034881697795931,0.1564583480268449,0.15711835830247234
2022-06-08,0.3121504152199829,0.31040162869782,0.08279437587325642,0.0035762732435094674,0.2348105917641909,0.08148810874099563
2022-06-09,0.15756139223315002,0.3864839687885884,0.004192881454918092,0.006295512917586253,0.23695824976643973,0.15810247392334803
2022-06-10,0.3892424956461168,0.38990866227771537,0.15927830021952627,0.0034499758886912396,0.3936345564590734,0.23496581738194577
2022-06-13,0.3951709193110067,0.3918512639753441,0.23796571937847233,0.006485345065505216,0.3150315507098292,0.23724528805159034
2022-06-14,0.242844238747095,0.3885346460484237,0.0827520399063294,0.004007239417226853,0.3183167306553666,0.1578886705476103
2022-06-15,0.08508573913943318,0.3915145442460407,0.0841921716389494,0.007048455609422306,0.16216369011943785,0.15802403653131045
2022-06-16,0.15951260798928898,0.38960093399970275,0.07996158193462369,0.004657551384866079,0.314477944214286,0.31224053651392364
2022-06-17,0.16874163155113736,0.3897910276838067,0.16047889018233924,0.008796048840717337,0.3913781192108743,0.16137866034936046
2022-06-21,0.23955150149160676,0.3873120284290481,0.15875273277077487,0.00861191266022597,0.2384872225967498,0.23484995407815396
2022-06-22,0.23227906483342886,0.38813444144648035,0.1608277423947324,0.00863973869385707,0.23505964602925178,0.2351829377051825
2022-06-23,0.3142899957980152,0.3892738365131273,0.08244862032314325,0.008294229183391011,0.2371769028107472,0.3104659010196928
