,full,no_csa,no_rpa,single_alpha,gbm,no_agents_all_alphas
2023-05-22,0.00016253056425498267,0.00031755167770227284,0.00016638576469539147,1.3118758079973716e-05,0.0004657346522714616,0.00047268694402019984
2023-05-23,0.0001631455210514374,0.0001657350166669711,0.0003197771395634742,0.00017012311507414685,0.00046963898787096356,0.0004694276570710109
2023-05-24,0.00046847454445545004,0.00016128843724424146,0.00031873379209598274,1.4571643768646073e-05,0.0004691759991582149,0.00031744464161973413
2023-05-25,0.00047573118123453445,1.3336903435192864e-05,0.00031425713827869977,1.0954339061245113e-05,0.0006242361770309724,0.0006212748811898324
2023-05-26,0.00063338197918792,0.00017210402624509894,0.0001942359437422694,2.2709927532218483e-05,0.0006281633182618603,0.0006218683515147772
2023-05-30,0.0001692101205345269,0.00017308873941009569,0.00017160495529855988,0.00017350617862160452,0.000477101173092727,0.0004694025815334719
2023-05-31,0.00016398057098954852,0.00016793061402621805,0.0006273279132456834,0.0001637448885859852,0.0004750273962771198,0.00031280450054060866
2023-06-01,1.8169911174723524e-05,0.0004715555274942257,0.0001660059886926542,1.179975615969689e-05,0.0004807568877577845,0.0003244041080875753
2023-06-02,0.0003201949001920984,0.0003177602314527959,0.00016856012814703435,1.8775371177630548e-05,0.0006239389931707524,0.0006183741764291834
2023-06-05,0.00031853337146099745,0.0004709677443515014,0.00032323379867989146,1.862661756591004e-05,0.0006309619641593866,0.00046936558729063004
2023-06-06,0.0003192227681273084,0.00016085485060470434,0.00016347698591970516,7.939839634933458e-06,0.00016491854054203996,0.0004662814554912579
2023-06-07,0.0004705698457177286,0.00016368413813085735,0.00017315350194432942,0.00016725336902048048,0.00047111240431986257,0.0004728187415180992
2023-06-08,0.0004633434642849154,0.0006252525342652183,0.00017682202698303384,1.4479852051531821e-05,0.00032251462818538596,0.0003286837648915986
2023-06-09,9.931386439992043e-06,0.00016490170283960914,1.5226487595955351e-05,1.3379666946785121e-05,0.00046746599356960736,0.00016685690074003982
2023-06-12,0.0004663915436549142,0.0006233054992043626,0.0003156885986139612,1.0707561326160117e-05,0.00047332642198171735,0.000620632438214288
2023-06-13,0.00046791171792143763,0.00016080636972709323,0.0001660139249524123,2.2437272862069493e-05,0.00016742904743427577,0.00031620787427893233
2023-06-14,0.00016455689615678436,0.0004690047307453188,0.00032189015086789296,0.00016559729113445828,0.00046891247984392733,0.0004664490561278091
2023-06-15,0.00047254916412616953,0.00047338501317128844,0.0001696714844039956,8.444434453581201e-06,0.0007751095792850742,0.0004676848961404058
2023-06-16,0.00031310025509935534,0.0001597171487590186,0.000165952840348033,1.0060160344101427e-05,0.0003171944298924154,0.00015938080785188625
2023-06-20,0.0006186561410197349,0.0003160066365947346,0.00031624401625938845,4.85995565420036e-06,0.00061681075697538,0.0004704558492611314
2023-06-21,0.0006187258487586678,0.0004695587724864127,1.3114840833575101e-05,9.787012170762429e-06,0.0004648555779580365,0.0001609376981194285
2023-06-22,0.00031531672673073684,0.0003159414313370515,0.00016658181726894808,1.0823662095890667e-05,0.0007784574494283673,0.000314287949300958
2023-06-23,0.00031983740721879846,0.00047032520362149776,0.00016738023568885495,9.186565162241325e-06,0.00047274133894587624,0.0001633867473640088
2023-06-26,0.0004676957664823541,0.0001584700567593829,0.0001629083918432394,0.00016222594954850726,0.00031640426076021654,0.00046763413133324574
2023-06-27,0.0006227132832060202,0.0007740523041825042,0.00031855635121003274,1.525908855304181e-05,0.0003138331192027242,0.00031539622408467525
2023-06-28,0.0004708178533678076,0.0004728565562167838,0.00017037521714055172,2.0672192963984494e-05,0.0006259627023981513,0.0004742757669129605
2023-06-29,0.0003167497572615278,0.0004658977203413619,0.00016833344628795226,1.6661955559424805e-05,0.0001620270600730374,0.000316770438643574
2023-06-30,0.00046981485492100284,0.0004724038554434822,0.0003175607086765826,9.825649779803907e-06,0.00031337866577092543,7.440568846288937e-06
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,0.0009999999999999998,0.0009999999999999998,0.0009999999999999998,0.0009999999999999998,0.0009999999999999998,0.0009999999999999998
2023-07-07,0.0006176841515604093,0.00016242340836207593,0.0003160549356241504,4.400126447220779e-06,0.0003142438451387579,0.00046788084155647034
2023-07-10,0.0004682138036345168,0.0003236426154841695,0.00032722607194488116,7.376561116527819e-06,0.00032646874145706003,0.0004662324221091555
2023-07-11,0.0007725978565617444,1.1721957930899488e-05,0.0003173141893973635,1.121549580479661e-05,1.1083382136033117e-05,0.0004720313537226361
2023-07-12,0.0006212556586559838,0.000164672030125782,0.0003158731330420418,5.7772092791457115e-06,0.00031417948770378945,0.0003142438854949427
2023-07-13,0.0004684241562024159,0.00015885730606056298,0.0003162903513036431,0.000165389462439658,0.00048205083981877055,0.000771495686049172
2023-07-14,0.00046801269979054145,0.00016483138017431165,0.0003156931339926385,1.2544816446724088e-05,0.00046961038507736585,0.0004656014809456989
2023-07-17,0.0003190100531374131,0.00016727342338980055,0.00031736276873466383,0.00016307332262690454,0.0006235477960331516,0.0001620917919691685
2023-07-18,0.0007753591855329995,9.447650130745513e-06,0.0003157359909084506,8.66839137323254e-06,0.0006315535979677877,0.00031564695434456897
2023-07-19,0.0004673271404877975,0.00031704686400225226,0.0001668870853344571,1.3996070749652215e-05,0.0003176443237188117,0.00031621357290769733
2023-07-20,0.0006213502004079077,0.00016083719127902264,0.00046832735141080805,9.192902258771966e-06,0.0006274740295907211,0.00016420705526424412
2023-07-21,0.0007740728444071817,0.00017377231404672034,0.0003242114828116343,1.0267499875213859e-05,0.0006265033234614082,0.00047243550640033475
2023-07-24,0.00031306791415945505,8.165393721616523e-06,0.0003160582320823533,1.3328929651786239e-05,0.00031305675402906123,0.00031550995743246643
2023-07-25,0.0003171215070543997,0.0003198841813030252,0.0003148007467343286,0.00016222896036006452,0.00016317680131781653,0.00047027992012343154
